observation_date,TOTCI_20240515
1995-04-26,680.3981
1995-05-03,682.7237
1995-05-10,686.5344
1995-05-17,685.5124
1995-05-24,686.7618
1995-05-31,687.8042
1995-06-07,688.4269
1995-06-14,689.2204
1995-06-21,691.2353
1995-06-28,691.9075
1995-07-05,697.3264
1995-07-12,697.0503
1995-07-19,697.4790
1995-07-26,698.5888
1995-08-02,703.0046
1995-08-09,703.5961
1995-08-16,703.1652
1995-08-23,702.1439
1995-08-30,701.7682
1995-09-06,706.1827
1995-09-13,704.9430
1995-09-20,708.1025
1995-09-27,705.7448
1995-10-04,703.6517
1995-10-11,704.5221
1995-10-18,703.8158
1995-10-25,707.0148
1995-11-01,712.0281
1995-11-08,711.1273
1995-11-15,712.0766
1995-11-22,713.2981
1995-11-29,713.5781
1995-12-06,714.8556
1995-12-13,713.9446
1995-12-20,713.1789
1995-12-27,715.4885
1996-01-03,719.9572
1996-01-10,720.3525
1996-01-17,721.1076
1996-01-24,722.6930
1996-01-31,723.8183
1996-02-07,723.1705
1996-02-14,723.9462
1996-02-21,724.8165
1996-02-28,724.7182
1996-03-06,724.3289
1996-03-13,725.6961
1996-03-20,727.9009
1996-03-27,729.2446
1996-04-03,730.7409
1996-04-10,731.3163
1996-04-17,731.1744
1996-04-24,731.7978
1996-05-01,735.4592
1996-05-08,734.5888
1996-05-15,737.2998
1996-05-22,738.3078
1996-05-29,735.7588
1996-06-05,738.4160
1996-06-12,739.9355
1996-06-19,740.9746
1996-06-26,743.9599
1996-07-03,744.6387
1996-07-10,743.9747
1996-07-17,744.9018
1996-07-24,746.3195
1996-07-31,744.8302
1996-08-07,745.8875
1996-08-14,745.1685
1996-08-21,748.3365
1996-08-28,749.3426
1996-09-04,753.2648
1996-09-11,755.0543
1996-09-18,756.7030
1996-09-25,761.9609
1996-10-02,764.9432
1996-10-09,764.6587
1996-10-16,766.1291
1996-10-23,766.5800
1996-10-30,766.2059
1996-11-06,768.4051
1996-11-13,771.1414
1996-11-20,770.2296
1996-11-27,776.6131
1996-12-04,774.8348
1996-12-11,778.8503
1996-12-18,778.4723
1996-12-25,780.4756
1997-01-01,778.8503
1997-01-08,781.0740
1997-01-15,782.3419
1997-01-22,783.2962
1997-01-29,782.5244
1997-02-05,785.0812
1997-02-12,786.8279
1997-02-19,791.0807
1997-02-26,791.5841
1997-03-05,793.1892
1997-03-12,794.5581
1997-03-19,794.6506
1997-03-26,798.5530
1997-04-02,797.1883
1997-04-09,800.5252
1997-04-16,804.2455
1997-04-23,804.2175
1997-04-30,808.8747
1997-05-07,806.6249
1997-05-14,809.7545
1997-05-21,810.3161
1997-05-28,810.7019
1997-06-04,810.5024
1997-06-11,811.4177
1997-06-18,812.1925
1997-06-25,815.1588
1997-07-02,818.0931
1997-07-09,815.8384
1997-07-16,816.8694
1997-07-23,815.8810
1997-07-30,816.4621
1997-08-06,818.5210
1997-08-13,819.7727
1997-08-20,822.6134
1997-08-27,825.0940
1997-09-03,827.9518
1997-09-10,829.3010
1997-09-17,829.7746
1997-09-24,828.6890
1997-10-01,832.7488
1997-10-08,836.3796
1997-10-15,835.7347
1997-10-22,832.1490
1997-10-29,831.0862
1997-11-05,834.5094
1997-11-12,838.3237
1997-11-19,838.9186
1997-11-26,844.5023
1997-12-03,842.8608
1997-12-10,839.8281
1997-12-17,842.5721
1997-12-24,847.7691
1997-12-31,851.2466
1998-01-07,854.2748
1998-01-14,852.9960
1998-01-21,857.5852
1998-01-28,856.5712
1998-02-04,858.2580
1998-02-11,858.6821
1998-02-18,861.7331
1998-02-25,865.7610
1998-03-04,870.4792
1998-03-11,869.8740
1998-03-18,864.8501
1998-03-25,864.4312
1998-04-01,862.5516
1998-04-08,862.9066
1998-04-15,864.7730
1998-04-22,864.2346
1998-04-29,865.2967
1998-05-06,869.8059
1998-05-13,870.8294
1998-05-20,877.6252
1998-05-27,880.4051
1998-06-03,884.6587
1998-06-10,888.4783
1998-06-17,892.5454
1998-06-24,892.0161
1998-07-01,895.1109
1998-07-08,895.1642
1998-07-15,898.0305
1998-07-22,896.3909
1998-07-29,900.6212
1998-08-05,899.6103
1998-08-12,902.8421
1998-08-19,904.6725
1998-08-26,905.2857
1998-09-02,906.4428
1998-09-09,908.0125
1998-09-16,913.8300
1998-09-23,915.4194
1998-09-30,913.3642
1998-10-07,920.2712
1998-10-14,927.6970
1998-10-21,934.2338
1998-10-28,938.8385
1998-11-04,940.7170
1998-11-11,942.7933
1998-11-18,944.4804
1998-11-25,942.6184
1998-12-02,938.9606
1998-12-09,942.5999
1998-12-16,941.2995
1998-12-23,936.3094
1998-12-30,936.7457
1999-01-06,939.0945
1999-01-13,938.5843
1999-01-20,939.2181
1999-01-27,936.6301
1999-02-03,934.6309
1999-02-10,935.7276
1999-02-17,935.4316
1999-02-24,935.7195
1999-03-03,939.2589
1999-03-10,938.5024
1999-03-17,943.7451
1999-03-24,949.1825
1999-03-31,948.7724
1999-04-07,947.7771
1999-04-14,947.9676
1999-04-21,949.7438
1999-04-28,944.6337
1999-05-05,943.2059
1999-05-12,943.4542
1999-05-19,939.8308
1999-05-26,941.6629
1999-06-02,945.1134
1999-06-09,947.3505
1999-06-16,951.1679
1999-06-23,950.3517
1999-06-30,951.8101
1999-07-07,952.7732
1999-07-14,957.1977
1999-07-21,959.0134
1999-07-28,962.4999
1999-08-04,964.2366
1999-08-11,965.6747
1999-08-18,966.2626
1999-08-25,971.9879
1999-09-01,975.8126
1999-09-08,975.5594
1999-09-15,975.1419
1999-09-22,973.5631
1999-09-29,976.0963
1999-10-06,972.4952
1999-10-13,969.9378
1999-10-20,978.7398
1999-10-27,982.3868
1999-11-03,992.8450
1999-11-10,997.9105
1999-11-17,1000.4863
1999-11-24,1001.3003
1999-12-01,1005.3210
1999-12-08,1003.6981
1999-12-15,1001.9328
1999-12-22,999.5936
1999-12-29,1000.1486
2000-01-05,995.4181
2000-01-12,998.9614
2000-01-19,1002.4628
2000-01-26,1006.0781
2000-02-02,1016.9833
2000-02-09,1016.0580
2000-02-16,1019.0507
2000-02-23,1014.8765
2000-03-01,1016.8661
2000-03-08,1021.1483
2000-03-15,1028.1731
2000-03-22,1028.9022
2000-03-29,1027.9644
2000-04-05,1027.7411
2000-04-12,1031.4084
2000-04-19,1035.4339
2000-04-26,1038.9120
2000-05-03,1043.8413
2000-05-10,1048.4513
2000-05-17,1052.6588
2000-05-24,1054.8473
2000-05-31,1055.9520
2000-06-07,1061.7013
2000-06-14,1060.1396
2000-06-21,1065.7968
2000-06-28,1062.9599
2000-07-05,1066.0226
2000-07-12,1068.7061
2000-07-19,1068.1932
2000-07-26,1069.8743
2000-08-02,1069.6851
2000-08-09,1072.7239
2000-08-16,1071.9021
2000-08-23,1072.9741
2000-08-30,1069.3586
2000-09-06,1071.7959
2000-09-13,1065.6832
2000-09-20,1074.8479
2000-09-27,1077.0639
2000-10-04,1076.9373
2000-10-11,1076.5937
2000-10-18,1075.1760
2000-10-25,1079.9459
2000-11-01,1080.6448
2000-11-08,1076.3772
2000-11-15,1083.3035
2000-11-22,1081.3639
2000-11-29,1080.6069
2000-12-06,1081.0699
2000-12-13,1078.0967
2000-12-20,1088.2577
2000-12-27,1090.2710
2001-01-03,1090.5116
2001-01-10,1092.0659
2001-01-17,1093.4992
2001-01-24,1097.7729
2001-01-31,1094.9225
2001-02-07,1094.6119
2001-02-14,1091.7573
2001-02-21,1094.0995
2001-02-28,1097.1703
2001-03-07,1093.8609
2001-03-14,1092.3583
2001-03-21,1091.0934
2001-03-28,1092.2615
2001-04-04,1089.0428
2001-04-11,1090.3072
2001-04-18,1089.2128
2001-04-25,1088.2597
2001-05-02,1088.4536
2001-05-09,1088.1702
2001-05-16,1084.4207
2001-05-23,1083.0793
2001-05-30,1080.7903
2001-06-06,1077.8189
2001-06-13,1074.1334
2001-06-20,1071.1674
2001-06-27,1070.0967
2001-07-04,1063.1096
2001-07-11,1064.0263
2001-07-18,1065.0443
2001-07-25,1064.9254
2001-08-01,1062.1751
2001-08-08,1057.2695
2001-08-15,1058.3135
2001-08-22,1054.6932
2001-08-29,1052.7740
2001-09-05,1053.3765
2001-09-12,1070.6752
2001-09-19,1059.5211
2001-09-26,1054.7514
2001-10-03,1053.3806
2001-10-10,1049.8570
2001-10-17,1046.3890
2001-10-24,1040.6030
2001-10-31,1037.3559
2001-11-07,1037.3023
2001-11-14,1037.8312
2001-11-21,1034.2751
2001-11-28,1028.1788
2001-12-05,1028.1171
2001-12-12,1027.1744
2001-12-19,1021.3426
2001-12-26,1018.2764
2002-01-02,1013.5802
2002-01-09,1016.6743
2002-01-16,1013.3918
2002-01-23,1009.8593
2002-01-30,1008.0506
2002-02-06,1015.0723
2002-02-13,1014.7102
2002-02-20,1020.1690
2002-02-27,1017.8190
2002-03-06,1013.6836
2002-03-13,1009.3248
2002-03-20,1014.0412
2002-03-27,1011.8354
2002-04-03,1009.9644
2002-04-10,1005.1672
2002-04-17,1000.3936
2002-04-24,997.9971
2002-05-01,991.9548
2002-05-08,989.9263
2002-05-15,990.2336
2002-05-22,992.0157
2002-05-29,992.0529
2002-06-05,990.0425
2002-06-12,987.4006
2002-06-19,982.6283
2002-06-26,980.7786
2002-07-03,979.8742
2002-07-10,977.5059
2002-07-17,977.2686
2002-07-24,976.1383
2002-07-31,974.4159
2002-08-07,974.4125
2002-08-14,972.8313
2002-08-21,972.6595
2002-08-28,970.0915
2002-09-04,971.8270
2002-09-11,966.7461
2002-09-18,965.0157
2002-09-25,966.5186
2002-10-02,962.3826
2002-10-09,962.3668
2002-10-16,965.0413
2002-10-23,962.6312
2002-10-30,961.3295
2002-11-06,961.6282
2002-11-13,958.0584
2002-11-20,959.5097
2002-11-27,962.5051
2002-12-04,961.2593
2002-12-11,958.6246
2002-12-18,956.9224
2002-12-25,959.7863
2003-01-01,953.2964
2003-01-08,954.4779
2003-01-15,952.1766
2003-01-22,949.9136
2003-01-29,947.1691
2003-02-05,942.1167
2003-02-12,943.0566
2003-02-19,942.1208
2003-02-26,940.1191
2003-03-05,939.5504
2003-03-12,939.2607
2003-03-19,936.0109
2003-03-26,935.8527
2003-04-02,937.7605
2003-04-09,937.0418
2003-04-16,938.2126
2003-04-23,933.0701
2003-04-30,931.2199
2003-05-07,928.5714
2003-05-14,927.0365
2003-05-21,922.8413
2003-05-28,921.4439
2003-06-04,916.4199
2003-06-11,916.1114
2003-06-18,914.5658
2003-06-25,915.9700
2003-07-02,926.2827
2003-07-09,924.2777
2003-07-16,922.4603
2003-07-23,921.3779
2003-07-30,917.6259
2003-08-06,913.2194
2003-08-13,910.6647
2003-08-20,909.0333
2003-08-27,907.8909
2003-09-03,906.7165
2003-09-10,902.8609
2003-09-17,900.8962
2003-09-24,897.9807
2003-10-01,893.8700
2003-10-08,889.5231
2003-10-15,889.7950
2003-10-22,884.8895
2003-10-29,883.9117
2003-11-05,881.8443
2003-11-12,883.8386
2003-11-19,879.6763
2003-11-26,883.0470
2003-12-03,879.1362
2003-12-10,880.5881
2003-12-17,893.8317
2003-12-24,881.5751
2003-12-31,880.1861
2004-01-07,878.6786
2004-01-14,875.7134
2004-01-21,876.3664
2004-01-28,875.7569
2004-02-04,875.0097
2004-02-11,876.2002
2004-02-18,876.3144
2004-02-25,872.2993
2004-03-03,872.4259
2004-03-10,872.3379
2004-03-17,868.9339
2004-03-24,869.7449
2004-03-31,865.3757
2004-04-07,865.5329
2004-04-14,865.7539
2004-04-21,862.1329
2004-04-28,865.4717
2004-05-05,861.3814
2004-05-12,861.0129
2004-05-19,862.1509
2004-05-26,865.4651
2004-06-02,864.7269
2004-06-09,866.3655
2004-06-16,869.0069
2004-06-23,870.6405
2004-06-30,872.2057
2004-07-07,876.4567
2004-07-14,876.9075
2004-07-21,879.1514
2004-07-28,878.8884
2004-08-04,880.1549
2004-08-11,881.8398
2004-08-18,880.8143
2004-08-25,885.3224
2004-09-01,886.0441
2004-09-08,886.3193
2004-09-15,888.8541
2004-09-22,885.8816
2004-09-29,886.7285
2004-10-06,883.4661
2004-10-13,885.7393
2004-10-20,889.3809
2004-10-27,894.8844
2004-11-03,894.1388
2004-11-10,898.4269
2004-11-17,896.3291
2004-11-24,898.1931
2004-12-01,898.9466
2004-12-08,901.7983
2004-12-15,903.9071
2004-12-22,903.5968
2004-12-29,914.2773
2005-01-05,916.7219
2005-01-12,918.8193
2005-01-19,921.2324
2005-01-26,922.8974
2005-02-02,928.5841
2005-02-09,929.9125
2005-02-16,931.8328
2005-02-23,933.1397
2005-03-02,934.3580
2005-03-09,942.1140
2005-03-16,946.5380
2005-03-23,947.8202
2005-03-30,949.1851
2005-04-06,954.3523
2005-04-13,958.9926
2005-04-20,958.1000
2005-04-27,961.9884
2005-05-04,959.0786
2005-05-11,963.8810
2005-05-18,967.1020
2005-05-25,976.0847
2005-06-01,974.1774
2005-06-08,972.2547
2005-06-15,975.8803
2005-06-22,975.2406
2005-06-29,976.1774
2005-07-06,983.5159
2005-07-13,986.1598
2005-07-20,990.8657
2005-07-27,993.5363
2005-08-03,995.4201
2005-08-10,993.2094
2005-08-17,997.1933
2005-08-24,997.0033
2005-08-31,996.1203
2005-09-07,994.4799
2005-09-14,997.5140
2005-09-21,1001.2085
2005-09-28,1007.4007
2005-10-05,1011.9999
2005-10-12,1012.8090
2005-10-19,1014.6054
2005-10-26,1015.7457
2005-11-02,1017.0959
2005-11-09,1018.8983
2005-11-16,1022.8185
2005-11-23,1025.7497
2005-11-30,1024.1910
2005-12-07,1029.4829
2005-12-14,1031.7572
2005-12-21,1036.4457
2005-12-28,1043.2455
2006-01-04,1044.2540
2006-01-11,1044.3360
2006-01-18,1046.3119
2006-01-25,1053.3021
2006-02-01,1055.1493
2006-02-08,1054.0122
2006-02-15,1057.8266
2006-02-22,1059.9408
2006-03-01,1063.6129
2006-03-08,1061.6512
2006-03-15,1069.9677
2006-03-22,1067.5641
2006-03-29,1072.9772
2006-04-05,1081.4959
2006-04-12,1074.6041
2006-04-19,1083.8632
2006-04-26,1090.6348
2006-05-03,1099.4566
2006-05-10,1100.7100
2006-05-17,1103.9871
2006-05-24,1104.1317
2006-05-31,1105.8775
2006-06-07,1119.6174
2006-06-14,1120.0740
2006-06-21,1113.5511
2006-06-28,1119.7603
2006-07-05,1127.6600
2006-07-12,1124.5887
2006-07-19,1129.1571
2006-07-26,1130.2694
2006-08-02,1144.1995
2006-08-09,1148.2324
2006-08-16,1156.9139
2006-08-23,1152.9562
2006-08-30,1153.0321
2006-09-06,1153.9120
2006-09-13,1149.4944
2006-09-20,1154.6543
2006-09-27,1145.6100
2006-10-04,1155.0339
2006-10-11,1154.9726
2006-10-18,1157.3790
2006-10-25,1165.5159
2006-11-01,1172.3655
2006-11-08,1169.6004
2006-11-15,1167.6761
2006-11-22,1169.9615
2006-11-29,1170.5274
2006-12-06,1179.4440
2006-12-13,1176.8999
2006-12-20,1189.3867
2006-12-27,1181.4414
2007-01-03,1186.8173
2007-01-10,1190.4959
2007-01-17,1193.9199
2007-01-24,1194.3132
2007-01-31,1193.8200
2007-02-07,1199.5192
2007-02-14,1201.4839
2007-02-21,1205.7892
2007-02-28,1213.8109
2007-03-07,1212.1932
2007-03-14,1210.1043
2007-03-21,1218.7530
2007-03-28,1219.1197
2007-04-04,1223.6015
2007-04-11,1221.9413
2007-04-18,1224.3422
2007-04-25,1228.5759
2007-05-02,1234.8836
2007-05-09,1242.4472
2007-05-16,1248.8008
2007-05-23,1240.9682
2007-05-30,1246.6736
2007-06-06,1257.7963
2007-06-13,1256.9983
2007-06-20,1268.9336
2007-06-27,1265.1291
2007-07-04,1278.1675
2007-07-11,1281.5903
2007-07-18,1280.4895
2007-07-25,1284.6082
2007-08-01,1282.2341
2007-08-08,1291.7727
2007-08-15,1299.9587
2007-08-22,1312.8679
2007-08-29,1322.5576
2007-09-05,1332.5844
2007-09-12,1345.2867
2007-09-19,1352.1323
2007-09-26,1358.7415
2007-10-03,1361.7193
2007-10-10,1376.1987
2007-10-17,1378.8023
2007-10-24,1373.3271
2007-10-31,1376.0952
2007-11-07,1377.0219
2007-11-14,1384.5710
2007-11-21,1401.7947
2007-11-28,1405.5042
2007-12-05,1412.5210
2007-12-12,1409.0620
2007-12-19,1411.7415
2007-12-26,1423.7080
2008-01-02,1434.2925
2008-01-09,1437.7818
2008-01-16,1441.3646
2008-01-23,1440.7488
2008-01-30,1446.2139
2008-02-06,1442.0230
2008-02-13,1446.1462
2008-02-20,1450.4042
2008-02-27,1454.3978
2008-03-05,1459.6207
2008-03-12,1466.1173
2008-03-19,1467.1046
2008-03-26,1478.3142
2008-04-02,1483.4505
2008-04-09,1485.9620
2008-04-16,1494.6922
2008-04-23,1492.6964
2008-04-30,1488.5058
2008-05-07,1487.7923
2008-05-14,1491.7289
2008-05-21,1493.7721
2008-05-28,1492.4297
2008-06-04,1489.1882
2008-06-11,1494.2357
2008-06-18,1496.0053
2008-06-25,1504.7432
2008-07-02,1505.5943
2008-07-09,1509.7877
2008-07-16,1512.5240
2008-07-23,1512.3721
2008-07-30,1515.2260
2008-08-06,1514.6536
2008-08-13,1514.8795
2008-08-20,1511.6152
2008-08-27,1514.1749
2008-09-03,1513.5023
2008-09-10,1510.3184
2008-09-17,1524.7609
2008-09-24,1542.5726
2008-10-01,1557.7856
2008-10-08,1575.7354
2008-10-15,1593.2650
2008-10-22,1597.4113
2008-10-29,1585.8934
2008-11-05,1577.6007
2008-11-12,1580.6669
2008-11-19,1569.3641
2008-11-26,1576.3171
2008-12-03,1572.2515
2008-12-10,1571.9118
2008-12-17,1564.9005
2008-12-24,1554.2593
2008-12-31,1537.8651
2009-01-07,1542.1735
2009-01-14,1544.9093
2009-01-21,1547.3305
2009-01-28,1545.2826
2009-02-04,1544.5994
2009-02-11,1536.8053
2009-02-18,1533.4422
2009-02-25,1527.1146
2009-03-04,1519.6395
2009-03-11,1519.4162
2009-03-18,1509.2807
2009-03-25,1508.1239
2009-04-01,1502.7240
2009-04-08,1498.5909
2009-04-15,1494.1953
2009-04-22,1484.1880
2009-04-29,1488.7325
2009-05-06,1482.6442
2009-05-13,1473.6859
2009-05-20,1467.6313
2009-05-27,1465.7653
2009-06-03,1451.5252
2009-06-10,1447.1458
2009-06-17,1436.4498
2009-06-24,1436.0067
2009-07-01,1416.6588
2009-07-08,1401.1027
2009-07-15,1401.9018
2009-07-22,1393.6562
2009-07-29,1385.9973
2009-08-05,1381.0327
2009-08-12,1369.4419
2009-08-19,1359.8368
2009-08-26,1358.1326
2009-09-02,1350.8532
2009-09-09,1349.1117
2009-09-16,1341.0749
2009-09-23,1335.1434
2009-09-30,1322.1045
2009-10-07,1317.7703
2009-10-14,1311.5871
2009-10-21,1302.6276
2009-10-28,1303.3988
2009-11-04,1297.4577
2009-11-11,1297.0228
2009-11-18,1288.6378
2009-11-25,1287.1288
2009-12-02,1280.0049
2009-12-09,1274.1165
2009-12-16,1268.2962
2009-12-23,1259.9455
2009-12-30,1256.7334
2010-01-06,1246.4010
2010-01-13,1238.9909
2010-01-20,1240.1004
2010-01-27,1234.8900
2010-02-03,1231.1442
2010-02-10,1229.4680
2010-02-17,1222.9909
2010-02-24,1219.7859
2010-03-03,1215.8282
2010-03-10,1213.2010
2010-03-17,1212.4496
2010-03-24,1201.6250
2010-03-31,1210.8264
2010-04-07,1209.3079
2010-04-14,1210.1055
2010-04-21,1208.4928
2010-04-28,1204.8543
2010-05-05,1196.7121
2010-05-12,1200.6119
2010-05-19,1196.4706
2010-05-26,1195.6974
2010-06-02,1193.0969
2010-06-09,1190.8963
2010-06-16,1193.3237
2010-06-23,1191.2620
2010-06-30,1184.3620
2010-07-07,1190.4366
2010-07-14,1188.4194
2010-07-21,1187.5160
2010-07-28,1189.9924
2010-08-04,1188.1135
2010-08-11,1190.4521
2010-08-18,1187.4043
2010-08-25,1186.8935
2010-09-01,1186.5370
2010-09-08,1189.0940
2010-09-15,1187.3734
2010-09-22,1183.5052
2010-09-29,1184.6228
2010-10-06,1182.0934
2010-10-13,1182.2026
2010-10-20,1186.1302
2010-10-27,1187.9165
2010-11-03,1185.8432
2010-11-10,1187.1948
2010-11-17,1186.8323
2010-11-24,1186.8697
2010-12-01,1187.6192
2010-12-08,1189.5482
2010-12-15,1192.3135
2010-12-22,1195.4611
2010-12-29,1192.6520
2011-01-05,1192.9552
2011-01-12,1197.5300
2011-01-19,1197.1683
2011-01-26,1195.1445
2011-02-02,1196.9475
2011-02-09,1196.1932
2011-02-16,1199.5130
2011-02-23,1201.2432
2011-03-02,1204.4633
2011-03-09,1202.5348
2011-03-16,1207.9324
2011-03-23,1208.6763
2011-03-30,1208.6867
2011-04-06,1210.7547
2011-04-13,1209.3021
2011-04-20,1217.3908
2011-04-27,1217.7051
2011-05-04,1222.7310
2011-05-11,1229.9489
2011-05-18,1223.6142
2011-05-25,1229.6572
2011-06-01,1237.0520
2011-06-08,1232.4140
2011-06-15,1234.5022
2011-06-22,1231.5358
2011-06-29,1235.1339
2011-07-06,1237.3448
2011-07-13,1239.1784
2011-07-20,1243.0008
2011-07-27,1250.8609
2011-08-03,1254.5066
2011-08-10,1257.1624
2011-08-17,1262.6328
2011-08-24,1267.5548
2011-08-31,1269.9961
2011-09-07,1270.3570
2011-09-14,1269.0036
2011-09-21,1269.3762
2011-09-28,1269.7425
2011-10-05,1272.0316
2011-10-12,1275.6640
2011-10-19,1279.3943
2011-10-26,1283.2828
2011-11-02,1290.6231
2011-11-09,1292.1724
2011-11-16,1293.3682
2011-11-23,1292.4837
2011-11-30,1293.8318
2011-12-07,1297.7743
2011-12-14,1301.4106
2011-12-21,1304.6966
2011-12-28,1307.8504
2012-01-04,1311.5514
2012-01-11,1315.3760
2012-01-18,1317.3021
2012-01-25,1321.3703
2012-02-01,1339.9043
2012-02-08,1340.1949
2012-02-15,1346.2239
2012-02-22,1344.1505
2012-02-29,1348.1120
2012-03-07,1346.5989
2012-03-14,1347.6455
2012-03-21,1349.9798
2012-03-28,1355.0787
2012-04-04,1362.1117
2012-04-11,1367.9952
2012-04-18,1367.9846
2012-04-25,1371.0258
2012-05-02,1371.2379
2012-05-09,1374.3145
2012-05-16,1375.9854
2012-05-23,1380.8884
2012-05-30,1384.4005
2012-06-06,1393.5667
2012-06-13,1394.5671
2012-06-20,1400.1336
2012-06-27,1399.2131
2012-07-04,1406.7323
2012-07-11,1408.8710
2012-07-18,1413.6576
2012-07-25,1415.8820
2012-08-01,1421.2622
2012-08-08,1426.3247
2012-08-15,1424.4484
2012-08-22,1425.5027
2012-08-29,1426.4631
2012-09-05,1431.0509
2012-09-12,1430.8359
2012-09-19,1430.8631
2012-09-26,1439.3317
2012-10-03,1442.6769
2012-10-10,1448.2446
2012-10-17,1449.2982
2012-10-24,1447.9365
2012-10-31,1454.5290
2012-11-07,1457.7323
2012-11-14,1458.6706
2012-11-21,1460.2533
2012-11-28,1450.9537
2012-12-05,1461.9624
2012-12-12,1464.6210
2012-12-19,1475.1526
2012-12-26,1482.2749
2013-01-02,1488.8141
2013-01-09,1486.0133
2013-01-16,1481.7565
2013-01-23,1483.8497
2013-01-30,1486.7665
2013-02-06,1491.6564
2013-02-13,1490.0579
2013-02-20,1492.2109
2013-02-27,1491.5730
2013-03-06,1496.9354
2013-03-13,1497.7600
2013-03-20,1496.6784
2013-03-27,1505.3791
2013-04-03,1503.5361
2013-04-10,1504.2774
2013-04-17,1508.5785
2013-04-24,1506.9457
2013-05-01,1511.3277
2013-05-08,1504.2341
2013-05-15,1511.9773
2013-05-22,1510.9440
2013-05-29,1511.0645
2013-06-05,1519.4039
2013-06-12,1521.7954
2013-06-19,1519.4371
2013-06-26,1523.7177
2013-07-03,1524.9431
2013-07-10,1523.1695
2013-07-17,1532.7440
2013-07-24,1537.3481
2013-07-31,1536.6064
2013-08-07,1532.4264
2013-08-14,1532.4450
2013-08-21,1532.6980
2013-08-28,1533.3599
2013-09-04,1538.7894
2013-09-11,1538.3802
2013-09-18,1540.7963
2013-09-25,1535.6297
2013-10-02,1548.3972
2013-10-09,1541.3724
2013-10-16,1554.4034
2013-10-23,1548.8180
2013-10-30,1553.3182
2013-11-06,1549.8734
2013-11-13,1555.2684
2013-11-20,1554.4524
2013-11-27,1568.9295
2013-12-04,1569.3774
2013-12-11,1572.1135
2013-12-18,1569.1022
2013-12-25,1576.8226
2014-01-01,1583.4336
2014-01-08,1582.4171
2014-01-15,1580.5409
2014-01-22,1587.8295
2014-01-29,1591.3670
2014-02-05,1605.0704
2014-02-12,1614.3987
2014-02-19,1622.5807
2014-02-26,1628.1171
2014-03-05,1638.1320
2014-03-12,1631.8727
2014-03-19,1631.2040
2014-03-26,1633.7413
2014-04-02,1638.3250
2014-04-09,1647.7479
2014-04-16,1653.6583
2014-04-23,1650.7045
2014-04-30,1654.9419
2014-05-07,1660.5365
2014-05-14,1662.6036
2014-05-21,1662.7640
2014-05-28,1667.9624
2014-06-04,1663.4536
2014-06-11,1670.3341
2014-06-18,1673.4479
2014-06-25,1681.9588
2014-07-02,1693.4547
2014-07-09,1693.1942
2014-07-16,1693.3924
2014-07-23,1692.6964
2014-07-30,1698.6949
2014-08-06,1704.0729
2014-08-13,1710.8135
2014-08-20,1712.8335
2014-08-27,1713.0667
2014-09-03,1721.9976
2014-09-10,1721.0735
2014-09-17,1729.8345
2014-09-24,1724.9311
2014-10-01,1729.0697
2014-10-08,1724.8028
2014-10-15,1729.1465
2014-10-22,1731.6872
2014-10-29,1735.6400
2014-11-05,1736.1340
2014-11-12,1743.6277
2014-11-19,1751.7173
2014-11-26,1765.2112
2014-12-03,1759.8460
2014-12-10,1769.8313
2014-12-17,1774.0523
2014-12-24,1781.9313
2014-12-31,1773.2791
2015-01-07,1783.8903
2015-01-14,1793.0158
2015-01-21,1794.3599
2015-01-28,1793.5903
2015-02-04,1793.8059
2015-02-11,1799.9606
2015-02-18,1809.8248
2015-02-25,1814.0807
2015-03-04,1826.9488
2015-03-11,1828.0448
2015-03-18,1835.5067
2015-03-25,1837.2788
2015-04-01,1843.4620
2015-04-08,1839.5556
2015-04-15,1849.1485
2015-04-22,1848.6128
2015-04-29,1852.2660
2015-05-06,1853.3992
2015-05-13,1857.6966
2015-05-20,1866.4103
2015-05-27,1870.6226
2015-06-03,1869.0450
2015-06-10,1876.3387
2015-06-17,1878.4323
2015-06-24,1882.9511
2015-07-01,1888.1882
2015-07-08,1888.0116
2015-07-15,1890.9157
2015-07-22,1890.4633
2015-07-29,1886.9303
2015-08-05,1894.4383
2015-08-12,1897.3860
2015-08-19,1901.5033
2015-08-26,1911.5608
2015-09-02,1912.6130
2015-09-09,1912.6141
2015-09-16,1915.9590
2015-09-23,1912.6420
2015-09-30,1920.8961
2015-10-07,1925.9556
2015-10-14,1933.8428
2015-10-21,1927.9637
2015-10-28,1931.3036
2015-11-04,1932.0857
2015-11-11,1947.8583
2015-11-18,1945.6912
2015-11-25,1948.2292
2015-12-02,1952.6801
2015-12-09,1952.6330
2015-12-16,1954.7938
2015-12-23,1952.2972
2015-12-30,1952.3109
2016-01-06,1954.2628
2016-01-13,1950.8331
2016-01-20,1962.9539
2016-01-27,1972.5237
2016-02-03,1987.4880
2016-02-10,1979.6915
2016-02-17,1981.0747
2016-02-24,1982.0479
2016-03-02,2012.7273
2016-03-09,2016.5091
2016-03-16,2019.1576
2016-03-23,2020.4335
2016-03-30,2021.0023
2016-04-06,2025.8223
2016-04-13,2030.0249
2016-04-20,2034.4800
2016-04-27,2036.0327
2016-05-04,2042.4727
2016-05-11,2045.9029
2016-05-18,2043.4432
2016-05-25,2053.2754
2016-06-01,2051.6433
2016-06-08,2049.6641
2016-06-15,2048.0877
2016-06-22,2046.5660
2016-06-29,2056.2583
2016-07-06,2062.3933
2016-07-13,2061.4549
