observation_date,TOTCI_20010215
1997-05-07,814.2
1997-05-14,818.2
1997-05-21,819.4
1997-05-28,820.1
1997-06-04,819.5
1997-06-11,821.7
1997-06-18,823.9
1997-06-25,825.5
1997-07-02,828.4
1997-07-09,825.7
1997-07-16,826.1
1997-07-23,825.2
1997-07-30,827.3
1997-08-06,832.0
1997-08-13,834.2
1997-08-20,837.1
1997-08-27,836.2
1997-09-03,838.1
1997-09-10,841.6
1997-09-17,842.1
1997-09-24,840.8
1997-10-01,841.8
1997-10-08,847.5
1997-10-15,848.2
1997-10-22,844.5
1997-10-29,840.9
1997-11-05,841.5
1997-11-12,844.1
1997-11-19,846.2
1997-11-26,852.9
1997-12-03,851.8
1997-12-10,851.0
1997-12-17,854.1
1997-12-24,858.7
1997-12-31,859.9
1998-01-07,866.1
1998-01-14,865.4
1998-01-21,869.9
1998-01-28,867.8
1998-02-04,872.0
1998-02-11,869.4
1998-02-18,872.6
1998-02-25,877.4
1998-03-04,883.4
1998-03-11,882.5
1998-03-18,877.5
1998-03-25,875.8
1998-04-01,869.9
1998-04-08,870.6
1998-04-15,875.0
1998-04-22,875.6
1998-04-29,876.5
1998-05-06,880.2
1998-05-13,881.0
1998-05-20,889.6
1998-05-27,891.9
1998-06-03,894.7
1998-06-10,897.1
1998-06-17,902.5
1998-06-24,901.7
1998-07-01,905.6
1998-07-08,903.9
1998-07-15,906.9
1998-07-22,905.3
1998-07-29,910.9
1998-08-05,908.9
1998-08-12,912.8
1998-08-19,915.9
1998-08-26,917.1
1998-09-02,918.6
1998-09-09,916.8
1998-09-16,923.4
1998-09-23,923.7
1998-09-30,920.5
1998-10-07,928.9
1998-10-14,938.3
1998-10-21,946.0
1998-10-28,949.0
1998-11-04,947.2
1998-11-11,949.0
1998-11-18,950.8
1998-11-25,951.1
1998-12-02,948.1
1998-12-09,953.4
1998-12-16,952.6
1998-12-23,947.8
1998-12-30,942.6
1999-01-06,949.9
1999-01-13,949.8
1999-01-20,951.2
1999-01-27,949.0
1999-02-03,948.7
1999-02-10,949.1
1999-02-17,947.9
1999-02-24,947.6
1999-03-03,950.1
1999-03-10,948.5
1999-03-17,953.6
1999-03-24,957.6
1999-03-31,952.8
1999-04-07,954.6
1999-04-14,958.1
1999-04-21,960.9
1999-04-28,957.5
1999-05-05,954.8
1999-05-12,955.7
1999-05-19,954.0
1999-05-26,956.5
1999-06-02,959.7
1999-06-09,960.6
1999-06-16,965.6
1999-06-23,964.5
1999-06-30,961.7
1999-07-07,961.9
1999-07-14,965.3
1999-07-21,965.8
1999-07-28,966.8
1999-08-04,967.1
1999-08-11,967.6
1999-08-18,967.3
1999-08-25,976.0
1999-09-01,979.1
1999-09-08,978.4
1999-09-15,976.6
1999-09-22,973.6
1999-09-29,977.9
1999-10-06,974.6
1999-10-13,974.7
1999-10-20,983.4
1999-10-27,983.4
1999-11-03,988.8
1999-11-10,993.2
1999-11-17,994.7
1999-11-24,998.1
1999-12-01,1002.7
1999-12-08,1004.0
1999-12-15,1002.9
1999-12-22,1001.5
1999-12-29,1001.1
2000-01-05,996.6
2000-01-12,1003.6
2000-01-19,1011.3
2000-01-26,1015.9
2000-02-02,1023.6
2000-02-09,1022.7
2000-02-16,1026.6
2000-02-23,1024.4
2000-03-01,1025.3
2000-03-08,1027.7
2000-03-15,1034.7
2000-03-22,1035.2
2000-03-29,1028.7
2000-04-05,1027.8
2000-04-12,1034.4
2000-04-19,1039.5
2000-04-26,1044.6
2000-05-03,1049.4
2000-05-10,1054.1
2000-05-17,1059.5
2000-05-24,1062.2
2000-05-31,1063.4
2000-06-07,1066.3
2000-06-14,1064.6
2000-06-21,1071.3
2000-06-28,1067.6
2000-07-05,1068.3
2000-07-12,1072.8
2000-07-19,1072.6
2000-07-26,1076.4
2000-08-02,1077.8
2000-08-09,1080.7
2000-08-16,1080.8
2000-08-23,1083.0
2000-08-30,1080.7
2000-09-06,1082.8
2000-09-13,1076.5
2000-09-20,1083.9
2000-09-27,1081.7
2000-10-04,1077.7
2000-10-11,1079.1
2000-10-18,1078.5
2000-10-25,1083.7
2000-11-01,1080.4
2000-11-08,1075.8
2000-11-15,1082.9
2000-11-22,1083.5
2000-11-29,1082.8
2000-12-06,1085.6
2000-12-13,1082.6
2000-12-20,1095.7
2000-12-27,1095.1
2001-01-03,1092.3
2001-01-10,1100.1
2001-01-17,1104.1
2001-01-24,1112.8
2001-01-31,1112.9
