observation_date,TOTCI_20090215
1997-05-07,809.1
1997-05-14,812.1
1997-05-21,811.9
1997-05-28,812.3
1997-06-04,812.6
1997-06-11,813.2
1997-06-18,813.9
1997-06-25,816.5
1997-07-02,819.7
1997-07-09,818.8
1997-07-16,817.8
1997-07-23,817.9
1997-07-30,819.6
1997-08-06,824.1
1997-08-13,826.0
1997-08-20,827.7
1997-08-27,827.1
1997-09-03,828.9
1997-09-10,830.9
1997-09-17,831.4
1997-09-24,830.1
1997-10-01,833.3
1997-10-08,836.7
1997-10-15,835.3
1997-10-22,831.6
1997-10-29,831.1
1997-11-05,834.3
1997-11-12,836.7
1997-11-19,838.1
1997-11-26,842.8
1997-12-03,842.7
1997-12-10,840.4
1997-12-17,842.8
1997-12-24,848.6
1997-12-31,853.5
1998-01-07,855.1
1998-01-14,853.6
1998-01-21,856.7
1998-01-28,857.0
1998-02-04,860.2
1998-02-11,860.5
1998-02-18,862.9
1998-02-25,866.6
1998-03-04,872.2
1998-03-11,871.3
1998-03-18,867.4
1998-03-25,866.4
1998-04-01,866.4
1998-04-08,866.1
1998-04-15,866.8
1998-04-22,867.5
1998-04-29,868.9
1998-05-06,874.3
1998-05-13,874.5
1998-05-20,881.1
1998-05-27,884.0
1998-06-03,886.6
1998-06-10,889.5
1998-06-17,893.4
1998-06-24,892.5
1998-07-01,896.0
1998-07-08,896.6
1998-07-15,898.0
1998-07-22,897.0
1998-07-29,901.8
1998-08-05,902.3
1998-08-12,905.9
1998-08-19,908.2
1998-08-26,908.1
1998-09-02,909.9
1998-09-09,908.3
1998-09-16,913.4
1998-09-23,914.4
1998-09-30,912.7
1998-10-07,919.3
1998-10-14,926.2
1998-10-21,933.5
1998-10-28,938.5
1998-11-04,939.7
1998-11-11,940.6
1998-11-18,942.6
1998-11-25,940.4
1998-12-02,937.9
1998-12-09,942.7
1998-12-16,940.5
1998-12-23,936.2
1998-12-30,935.9
1999-01-06,940.7
1999-01-13,939.0
1999-01-20,939.0
1999-01-27,937.1
1999-02-03,935.2
1999-02-10,936.6
1999-02-17,935.7
1999-02-24,934.4
1999-03-03,937.9
1999-03-10,936.2
1999-03-17,941.2
1999-03-24,944.5
1999-03-31,944.7
1999-04-07,945.7
1999-04-14,945.4
1999-04-21,947.4
1999-04-28,943.5
1999-05-05,942.5
1999-05-12,944.5
1999-05-19,940.8
1999-05-26,941.9
1999-06-02,945.2
1999-06-09,946.9
1999-06-16,950.0
1999-06-23,948.8
1999-06-30,948.8
1999-07-07,950.2
1999-07-14,952.3
1999-07-21,953.1
1999-07-28,953.3
1999-08-04,954.9
1999-08-11,956.3
1999-08-18,955.7
1999-08-25,963.1
1999-09-01,966.6
1999-09-08,965.4
1999-09-15,964.4
1999-09-22,962.1
1999-09-29,967.1
1999-10-06,965.2
1999-10-13,962.3
1999-10-20,969.7
1999-10-27,971.7
1999-11-03,980.9
1999-11-10,985.1
1999-11-17,987.5
1999-11-24,988.4
1999-12-01,993.0
1999-12-08,993.3
1999-12-15,990.7
1999-12-22,988.6
1999-12-29,991.6
2000-01-05,987.4
2000-01-12,991.9
2000-01-19,997.1
2000-01-26,1001.4
2000-02-02,1007.7
2000-02-09,1007.4
2000-02-16,1011.2
2000-02-23,1007.0
2000-03-01,1010.7
2000-03-08,1012.9
2000-03-15,1020.1
2000-03-22,1019.7
2000-03-29,1018.0
2000-04-05,1018.2
2000-04-12,1021.0
2000-04-19,1025.0
2000-04-26,1028.9
2000-05-03,1035.0
2000-05-10,1040.2
2000-05-17,1044.3
2000-05-24,1045.6
2000-05-31,1045.8
2000-06-07,1050.2
2000-06-14,1047.1
2000-06-21,1052.3
2000-06-28,1052.2
2000-07-05,1056.1
2000-07-12,1059.8
2000-07-19,1060.1
2000-07-26,1062.9
2000-08-02,1064.5
2000-08-09,1067.8
2000-08-16,1067.4
2000-08-23,1067.5
2000-08-30,1064.8
2000-09-06,1066.8
2000-09-13,1060.2
2000-09-20,1067.8
2000-09-27,1068.4
2000-10-04,1068.1
2000-10-11,1067.0
2000-10-18,1065.9
2000-10-25,1071.1
2000-11-01,1072.3
2000-11-08,1067.9
2000-11-15,1074.9
2000-11-22,1073.9
2000-11-29,1073.6
2000-12-06,1077.1
2000-12-13,1073.3
2000-12-20,1081.3
2000-12-27,1082.7
2001-01-03,1082.1
2001-01-10,1085.5
2001-01-17,1086.3
2001-01-24,1090.8
2001-01-31,1087.6
2001-02-07,1086.8
2001-02-14,1084.5
2001-02-21,1086.4
2001-02-28,1088.5
2001-03-07,1086.8
2001-03-14,1085.3
2001-03-21,1083.5
2001-03-28,1085.8
2001-04-04,1079.7
2001-04-11,1081.2
2001-04-18,1081.0
2001-04-25,1081.1
2001-05-02,1083.1
2001-05-09,1084.4
2001-05-16,1080.8
2001-05-23,1079.7
2001-05-30,1076.6
2001-06-06,1073.1
2001-06-13,1068.6
2001-06-20,1065.7
2001-06-27,1064.6
2001-07-04,1058.6
2001-07-11,1060.4
2001-07-18,1062.1
2001-07-25,1063.8
2001-08-01,1061.2
2001-08-08,1057.0
2001-08-15,1057.7
2001-08-22,1053.2
2001-08-29,1051.7
2001-09-05,1050.5
2001-09-12,1064.0
2001-09-19,1054.7
2001-09-26,1051.1
2001-10-03,1050.8
2001-10-10,1050.8
2001-10-17,1047.2
2001-10-24,1041.7
2001-10-31,1037.4
2001-11-07,1037.0
2001-11-14,1036.5
2001-11-21,1032.7
2001-11-28,1026.6
2001-12-05,1026.8
2001-12-12,1024.6
2001-12-19,1016.1
2001-12-26,1013.7
2002-01-02,1013.0
2002-01-09,1011.5
2002-01-16,1008.0
2002-01-23,1004.8
2002-01-30,1006.8
2002-02-06,1014.0
2002-02-13,1008.5
2002-02-20,1013.2
2002-02-27,1009.9
2002-03-06,1006.4
2002-03-13,1006.2
2002-03-20,1008.4
2002-03-27,1006.4
2002-04-03,1004.3
2002-04-10,999.4
2002-04-17,994.7
2002-04-24,993.8
2002-05-01,989.1
2002-05-08,989.6
2002-05-15,990.0
2002-05-22,991.0
2002-05-29,990.0
2002-06-05,987.8
2002-06-12,985.1
2002-06-19,982.7
2002-06-26,982.0
2002-07-03,974.6
2002-07-10,973.6
2002-07-17,975.1
2002-07-24,974.9
2002-07-31,974.4
2002-08-07,975.0
2002-08-14,973.6
2002-08-21,972.3
2002-08-28,970.9
2002-09-04,971.6
2002-09-11,966.6
2002-09-18,965.5
2002-09-25,967.2
2002-10-02,963.4
2002-10-09,963.9
2002-10-16,966.8
2002-10-23,964.6
2002-10-30,963.1
2002-11-06,963.3
2002-11-13,959.1
2002-11-20,960.7
2002-11-27,963.3
2002-12-04,962.6
2002-12-11,959.6
2002-12-18,953.4
2002-12-25,956.4
2003-01-01,949.6
2003-01-08,951.3
2003-01-15,949.2
2003-01-22,946.9
2003-01-29,944.6
2003-02-05,939.3
2003-02-12,940.1
2003-02-19,939.6
2003-02-26,937.5
2003-03-05,937.5
2003-03-12,938.0
2003-03-19,934.8
2003-03-26,935.1
2003-04-02,937.0
2003-04-09,936.5
2003-04-16,937.6
2003-04-23,934.1
2003-04-30,932.4
2003-05-07,931.1
2003-05-14,930.7
2003-05-21,927.4
2003-05-28,925.9
2003-06-04,919.1
2003-06-11,916.7
2003-06-18,915.8
2003-06-25,915.9
2003-07-02,922.5
2003-07-09,921.9
2003-07-16,922.8
2003-07-23,922.2
2003-07-30,919.7
2003-08-06,915.3
2003-08-13,912.5
2003-08-20,910.6
2003-08-27,911.2
2003-09-03,909.0
2003-09-10,905.1
2003-09-17,902.6
2003-09-24,900.3
2003-10-01,896.5
2003-10-08,892.9
2003-10-15,893.7
2003-10-22,889.3
2003-10-29,888.6
2003-11-05,886.5
2003-11-12,888.3
2003-11-19,883.8
2003-11-26,887.5
2003-12-03,883.5
2003-12-10,885.6
2003-12-17,910.2
2003-12-24,899.1
2003-12-31,896.4
2004-01-07,894.8
2004-01-14,892.3
2004-01-21,892.5
2004-01-28,891.5
2004-02-04,890.4
2004-02-11,891.5
2004-02-18,892.3
2004-02-25,889.3
2004-03-03,890.1
2004-03-10,888.5
2004-03-17,885.6
2004-03-24,885.0
2004-03-31,880.5
2004-04-07,880.5
2004-04-14,880.4
2004-04-21,876.4
2004-04-28,880.4
2004-05-05,877.6
2004-05-12,877.2
2004-05-19,879.2
2004-05-26,881.9
2004-06-02,880.4
2004-06-09,880.8
2004-06-16,883.1
2004-06-23,884.2
2004-06-30,880.8
2004-07-07,885.7
2004-07-14,888.2
2004-07-21,890.7
2004-07-28,890.8
2004-08-04,892.5
2004-08-11,893.7
2004-08-18,892.2
2004-08-25,896.6
2004-09-01,897.5
2004-09-08,898.7
2004-09-15,901.7
2004-09-22,899.2
2004-09-29,900.2
2004-10-06,896.2
2004-10-13,898.9
2004-10-20,903.0
2004-10-27,909.0
2004-11-03,907.7
2004-11-10,911.8
2004-11-17,909.9
2004-11-24,912.3
2004-12-01,913.7
2004-12-08,917.5
2004-12-15,916.3
2004-12-22,914.7
2004-12-29,925.3
2005-01-05,926.2
2005-01-12,929.7
2005-01-19,931.2
2005-01-26,932.8
2005-02-02,938.3
2005-02-09,940.3
2005-02-16,941.9
2005-02-23,943.2
2005-03-02,944.6
2005-03-09,951.1
2005-03-16,955.9
2005-03-23,957.1
2005-03-30,958.2
2005-04-06,963.6
2005-04-13,967.5
2005-04-20,967.4
2005-04-27,971.0
2005-05-04,970.0
2005-05-11,975.6
2005-05-18,978.0
2005-05-25,987.4
2005-06-01,984.6
2005-06-08,980.4
2005-06-15,983.2
2005-06-22,984.1
2005-06-29,984.0
2005-07-06,990.2
2005-07-13,992.5
2005-07-20,998.0
2005-07-27,1001.9
2005-08-03,1000.8
2005-08-10,998.1
2005-08-17,1001.3
2005-08-24,1001.7
2005-08-31,1001.7
2005-09-07,1000.8
2005-09-14,1004.2
2005-09-21,1008.6
2005-09-28,1015.1
2005-10-05,1016.1
2005-10-12,1017.5
2005-10-19,1019.1
2005-10-26,1019.9
2005-11-02,1020.3
2005-11-09,1024.3
2005-11-16,1026.5
2005-11-23,1029.8
2005-11-30,1028.0
2005-12-07,1032.3
2005-12-14,1033.0
2005-12-21,1035.2
2005-12-28,1041.7
2006-01-04,1044.3
2006-01-11,1045.8
2006-01-18,1048.3
2006-01-25,1055.3
2006-02-01,1057.2
2006-02-08,1057.0
2006-02-15,1060.4
2006-02-22,1063.6
2006-03-01,1066.9
2006-03-08,1068.2
2006-03-15,1077.1
2006-03-22,1075.4
2006-03-29,1081.1
2006-04-05,1090.7
2006-04-12,1083.0
2006-04-19,1093.4
2006-04-26,1101.1
2006-05-03,1110.5
2006-05-10,1113.7
2006-05-17,1117.3
2006-05-24,1118.4
2006-05-31,1118.6
2006-06-07,1125.4
2006-06-14,1125.4
2006-06-21,1119.7
2006-06-28,1124.2
2006-07-05,1127.9
2006-07-12,1128.1
2006-07-19,1132.8
2006-07-26,1134.2
2006-08-02,1149.4
2006-08-09,1152.5
2006-08-16,1161.9
2006-08-23,1158.0
2006-08-30,1158.1
2006-09-06,1160.6
2006-09-13,1157.9
2006-09-20,1162.9
2006-09-27,1161.2
2006-10-04,1168.1
2006-10-11,1168.5
2006-10-18,1170.4
2006-10-25,1179.7
2006-11-01,1184.4
2006-11-08,1182.5
2006-11-15,1178.6
2006-11-22,1179.5
2006-11-29,1179.0
2006-12-06,1187.7
2006-12-13,1184.4
2006-12-20,1194.9
2006-12-27,1185.0
2007-01-03,1189.4
2007-01-10,1192.8
2007-01-17,1197.1
2007-01-24,1196.8
2007-01-31,1194.9
2007-02-07,1202.6
2007-02-14,1204.2
2007-02-21,1208.2
2007-02-28,1217.2
2007-03-07,1216.3
2007-03-14,1215.5
2007-03-21,1222.5
2007-03-28,1221.6
2007-04-04,1226.6
2007-04-11,1225.9
2007-04-18,1226.6
2007-04-25,1231.2
2007-05-02,1238.3
2007-05-09,1246.3
2007-05-16,1251.3
2007-05-23,1244.2
2007-05-30,1250.1
2007-06-06,1262.2
2007-06-13,1259.6
2007-06-20,1271.0
2007-06-27,1266.2
2007-07-04,1276.2
2007-07-11,1284.3
2007-07-18,1283.7
2007-07-25,1285.9
2007-08-01,1286.2
2007-08-08,1295.8
2007-08-15,1302.2
2007-08-22,1314.7
2007-08-29,1324.3
2007-09-05,1335.7
2007-09-12,1349.0
2007-09-19,1356.6
2007-09-26,1365.1
2007-10-03,1377.5
2007-10-10,1391.3
2007-10-17,1392.3
2007-10-24,1387.8
2007-10-31,1389.7
2007-11-07,1392.3
2007-11-14,1398.8
2007-11-21,1413.3
2007-11-28,1418.4
2007-12-05,1426.7
2007-12-12,1426.0
2007-12-19,1427.4
2007-12-26,1441.0
2008-01-02,1443.6
2008-01-09,1444.5
2008-01-16,1448.1
2008-01-23,1447.3
2008-01-30,1453.2
2008-02-06,1449.5
2008-02-13,1453.0
2008-02-20,1456.5
2008-02-27,1460.3
2008-03-05,1468.7
2008-03-12,1474.6
2008-03-19,1474.2
2008-03-26,1485.4
2008-04-02,1479.5
2008-04-09,1484.8
2008-04-16,1493.9
2008-04-23,1491.7
2008-04-30,1491.4
2008-05-07,1493.9
2008-05-14,1497.4
2008-05-21,1501.0
2008-05-28,1504.3
2008-06-04,1500.1
2008-06-11,1505.3
2008-06-18,1506.7
2008-06-25,1518.8
2008-07-02,1510.8
2008-07-09,1513.1
2008-07-16,1517.6
2008-07-23,1516.3
2008-07-30,1522.0
2008-08-06,1520.9
2008-08-13,1519.2
2008-08-20,1514.1
2008-08-27,1520.5
2008-09-03,1520.8
2008-09-10,1519.0
2008-09-17,1540.4
2008-09-24,1564.9
2008-10-01,1580.1
2008-10-08,1598.5
2008-10-15,1615.8
2008-10-22,1621.5
2008-10-29,1613.9
2008-11-05,1606.0
2008-11-12,1613.3
2008-11-19,1598.9
2008-11-26,1608.6
2008-12-03,1597.8
2008-12-10,1600.0
2008-12-17,1589.3
2008-12-24,1578.9
2008-12-31,1564.5
2009-01-07,1564.8
2009-01-14,1568.4
2009-01-21,1571.2
2009-01-28,1568.3
2009-02-04,1571.9
