observation_date,TOTCI_20150515
1995-04-26,680.1597
1995-05-03,682.5125
1995-05-10,686.3180
1995-05-17,685.2974
1995-05-24,686.5282
1995-05-31,687.5563
1995-06-07,688.1268
1995-06-14,688.9718
1995-06-21,690.9809
1995-06-28,691.7307
1995-07-05,697.1024
1995-07-12,696.8458
1995-07-19,697.2345
1995-07-26,698.3584
1995-08-02,702.8210
1995-08-09,703.4159
1995-08-16,703.0027
1995-08-23,702.1121
1995-08-30,701.4239
1995-09-06,705.9366
1995-09-13,704.8050
1995-09-20,707.9694
1995-09-27,705.6715
1995-10-04,703.5127
1995-10-11,704.3876
1995-10-18,703.6500
1995-10-25,706.8640
1995-11-01,711.8422
1995-11-08,710.9771
1995-11-15,711.8993
1995-11-22,713.1387
1995-11-29,713.3689
1995-12-06,714.6746
1995-12-13,713.7240
1995-12-20,712.9829
1995-12-27,715.2763
1996-01-03,719.8230
1996-01-10,720.1790
1996-01-17,720.9659
1996-01-24,722.5213
1996-01-31,723.6858
1996-02-07,723.0193
1996-02-14,723.7752
1996-02-21,724.6402
1996-02-28,724.4665
1996-03-06,724.2115
1996-03-13,725.5628
1996-03-20,727.8266
1996-03-27,729.1867
1996-04-03,730.7630
1996-04-10,731.3382
1996-04-17,731.2343
1996-04-24,731.8573
1996-05-01,735.5745
1996-05-08,734.7010
1996-05-15,737.4575
1996-05-22,738.4475
1996-05-29,735.9455
1996-06-05,738.5556
1996-06-12,740.0470
1996-06-19,740.9875
1996-06-26,743.8104
1996-07-03,744.5832
1996-07-10,744.0970
1996-07-17,745.0412
1996-07-24,746.6420
1996-07-31,744.6750
1996-08-07,745.7887
1996-08-14,745.0133
1996-08-21,748.3019
1996-08-28,748.9909
1996-09-04,753.0396
1996-09-11,754.9125
1996-09-18,756.5542
1996-09-25,761.8840
1996-10-02,764.8986
1996-10-09,764.6243
1996-10-16,766.0568
1996-10-23,766.5056
1996-10-30,766.2014
1996-11-06,768.3879
1996-11-13,771.0824
1996-11-20,770.1600
1996-11-27,776.4954
1996-12-04,774.7328
1996-12-11,778.7243
1996-12-18,778.3374
1996-12-25,780.3413
1997-01-01,778.7715
1997-01-08,780.9763
1997-01-15,782.2212
1997-01-22,783.1711
1997-01-29,782.3847
1997-02-05,784.9784
1997-02-12,786.6544
1997-02-19,790.9310
1997-02-26,791.3604
1997-03-05,793.1505
1997-03-12,794.4260
1997-03-19,794.5707
1997-03-26,798.4523
1997-04-02,797.1967
1997-04-09,800.5363
1997-04-16,804.2867
1997-04-23,804.2328
1997-04-30,808.9226
1997-05-07,806.6268
1997-05-14,809.7756
1997-05-21,810.2898
1997-05-28,810.7055
1997-06-04,810.4510
1997-06-11,811.4113
1997-06-18,812.1814
1997-06-25,815.2438
1997-07-02,818.1914
1997-07-09,815.9267
1997-07-16,816.9208
1997-07-23,815.9371
1997-07-30,816.5360
1997-08-06,818.5878
1997-08-13,819.7288
1997-08-20,822.6609
1997-08-27,824.9211
1997-09-03,827.9433
1997-09-10,829.3253
1997-09-17,829.8059
1997-09-24,828.7569
1997-10-01,832.8987
1997-10-08,836.5545
1997-10-15,835.9076
1997-10-22,832.3330
1997-10-29,831.2618
1997-11-05,834.6570
1997-11-12,838.4594
1997-11-19,839.0337
1997-11-26,844.6130
1997-12-03,842.9860
1997-12-10,839.9968
1997-12-17,842.7493
1997-12-24,847.9937
1997-12-31,851.5751
1998-01-07,854.5647
1998-01-14,853.2228
1998-01-21,857.7950
1998-01-28,856.7377
1998-02-04,858.4688
1998-02-11,858.8046
1998-02-18,861.9406
1998-02-25,865.9077
1998-03-04,870.8448
1998-03-11,870.1098
1998-03-18,865.0481
1998-03-25,864.5890
1998-04-01,862.6513
1998-04-08,862.8073
1998-04-15,864.6761
1998-04-22,864.1283
1998-04-29,865.1961
1998-05-06,869.6566
1998-05-13,870.6641
1998-05-20,877.4091
1998-05-27,880.1875
1998-06-03,884.3977
1998-06-10,888.2276
1998-06-17,892.3000
1998-06-24,891.8325
1998-07-01,894.9033
1998-07-08,894.9522
1998-07-15,897.7958
1998-07-22,896.1784
1998-07-29,900.4182
1998-08-05,899.5375
1998-08-12,902.6612
1998-08-19,904.5566
1998-08-26,904.9653
1998-09-02,906.2981
1998-09-09,907.9370
1998-09-16,913.7656
1998-09-23,915.3784
1998-09-30,913.3864
1998-10-07,920.3038
1998-10-14,927.7252
1998-10-21,934.2415
1998-10-28,938.7832
1998-11-04,940.5794
1998-11-11,942.5573
1998-11-18,944.1720
1998-11-25,942.2299
1998-12-02,938.5410
1998-12-09,942.1652
1998-12-16,940.8425
1998-12-23,935.8453
1998-12-30,936.2152
1999-01-06,938.8674
1999-01-13,938.3298
1999-01-20,938.9586
1999-01-27,936.3554
1999-02-03,934.4169
1999-02-10,935.4751
1999-02-17,935.1912
1999-02-24,935.5240
1999-03-03,939.2382
1999-03-10,938.4125
1999-03-17,943.6023
1999-03-24,949.0258
1999-03-31,948.6877
1999-04-07,947.7799
1999-04-14,947.9915
1999-04-21,949.7798
1999-04-28,944.6894
1999-05-05,943.2371
1999-05-12,943.4774
1999-05-19,939.8284
1999-05-26,941.6617
1999-06-02,945.0926
1999-06-09,947.3296
1999-06-16,951.1541
1999-06-23,950.3886
1999-06-30,951.8989
1999-07-07,952.8642
1999-07-14,957.2554
1999-07-21,959.1067
1999-07-28,962.5908
1999-08-04,964.4571
1999-08-11,965.7942
1999-08-18,966.4017
1999-08-25,971.8562
1999-09-01,975.9999
1999-09-08,975.6771
1999-09-15,975.2629
1999-09-22,973.6896
1999-09-29,976.3174
1999-10-06,972.7685
1999-10-13,970.2017
1999-10-20,979.0114
1999-10-27,982.6111
1999-11-03,993.0138
1999-11-10,997.9720
1999-11-17,1000.4791
1999-11-24,1001.2121
1999-12-01,1005.2047
1999-12-08,1003.5775
1999-12-15,1001.8071
1999-12-22,999.4566
1999-12-29,1000.0436
2000-01-05,995.2848
2000-01-12,998.7853
2000-01-19,1002.2637
2000-01-26,1005.8427
2000-02-02,1016.7735
2000-02-09,1015.8074
2000-02-16,1018.7674
2000-02-23,1014.6723
2000-03-01,1016.8795
2000-03-08,1021.1238
2000-03-15,1028.0236
2000-03-22,1028.7176
2000-03-29,1027.8238
2000-04-05,1027.7082
2000-04-12,1031.4195
2000-04-19,1035.4731
2000-04-26,1038.9735
2000-05-03,1043.8970
2000-05-10,1048.4822
2000-05-17,1052.6688
2000-05-24,1054.8402
2000-05-31,1055.9419
2000-06-07,1061.6754
2000-06-14,1060.1270
2000-06-21,1065.8153
2000-06-28,1063.0431
2000-07-05,1066.1168
2000-07-12,1068.7638
2000-07-19,1068.2707
2000-07-26,1069.9503
2000-08-02,1069.8439
2000-08-09,1072.8281
2000-08-16,1071.9284
2000-08-23,1072.7206
2000-08-30,1069.7706
2000-09-06,1071.9401
2000-09-13,1065.7713
2000-09-20,1074.8730
2000-09-27,1077.1875
2000-10-04,1077.1782
2000-10-11,1076.8410
2000-10-18,1075.4406
2000-10-25,1080.2085
2000-11-01,1080.8736
2000-11-08,1076.5042
2000-11-15,1083.3383
2000-11-22,1081.3239
2000-11-29,1080.5149
2000-12-06,1080.9826
2000-12-13,1078.0005
2000-12-20,1088.1529
2000-12-27,1090.1697
2001-01-03,1090.4144
2001-01-10,1091.9035
2001-01-17,1093.3272
2001-01-24,1097.5627
2001-01-31,1094.7396
2001-02-07,1094.4177
2001-02-14,1091.5692
2001-02-21,1094.0604
2001-02-28,1096.9281
2001-03-07,1093.8490
2001-03-14,1092.1859
2001-03-21,1090.9368
2001-03-28,1092.1051
2001-04-04,1089.0115
2001-04-11,1090.2998
2001-04-18,1089.2572
2001-04-25,1088.2962
2001-05-02,1088.5245
2001-05-09,1088.1963
2001-05-16,1084.4455
2001-05-23,1083.0583
2001-05-30,1080.7897
2001-06-06,1077.7777
2001-06-13,1074.1208
2001-06-20,1071.1619
2001-06-27,1070.1809
2001-07-04,1063.2087
2001-07-11,1064.1212
2001-07-18,1065.1005
2001-07-25,1064.9896
2001-08-01,1062.1900
2001-08-08,1057.2519
2001-08-15,1058.0397
2001-08-22,1054.1700
2001-08-29,1053.6700
2001-09-05,1053.7592
2001-09-12,1070.7808
2001-09-19,1059.4412
2001-09-26,1054.7016
2001-10-03,1053.5009
2001-10-10,1050.0126
2001-10-17,1046.5563
2001-10-24,1040.8252
2001-10-31,1037.5871
2001-11-07,1037.4658
2001-11-14,1037.8959
2001-11-21,1034.2799
2001-11-28,1028.1295
2001-12-05,1028.0776
2001-12-12,1027.1234
2001-12-19,1021.2965
2001-12-26,1018.2068
2002-01-02,1013.5208
2002-01-09,1016.5422
2002-01-16,1013.2586
2002-01-23,1009.7087
2002-01-30,1007.9397
2002-02-06,1014.9871
2002-02-13,1014.6073
2002-02-20,1020.1296
2002-02-27,1017.5747
2002-03-06,1013.6677
2002-03-13,1009.2166
2002-03-20,1013.9247
2002-03-27,1011.7217
2002-04-03,1009.9317
2002-04-10,1005.1480
2002-04-17,1000.4157
2002-04-24,998.0019
2002-05-01,992.0001
2002-05-08,989.9422
2002-05-15,990.2451
2002-05-22,991.9861
2002-05-29,992.0428
2002-06-05,989.9973
2002-06-12,987.3777
2002-06-19,982.6157
2002-06-26,980.8515
2002-07-03,979.9768
2002-07-10,977.6167
2002-07-17,977.3225
2002-07-24,976.1838
2002-07-31,974.3463
2002-08-07,974.2819
2002-08-14,972.4252
2002-08-21,972.0620
2002-08-28,971.0994
2002-09-04,972.3116
2002-09-11,966.8379
2002-09-18,964.9107
2002-09-25,966.3943
2002-10-02,962.4507
2002-10-09,962.4592
2002-10-16,965.1007
2002-10-23,962.7726
2002-10-30,961.5399
2002-11-06,961.8142
2002-11-13,958.1493
2002-11-20,959.5380
2002-11-27,962.4903
2002-12-04,961.2457
2002-12-11,958.6056
2002-12-18,956.9181
2002-12-25,959.7535
2003-01-01,953.2631
2003-01-08,954.3784
2003-01-15,952.0652
2003-01-22,949.8004
2003-01-29,947.0855
2003-02-05,942.0755
2003-02-12,942.9754
2003-02-19,942.0106
2003-02-26,940.0165
2003-03-05,939.5175
2003-03-12,939.2289
2003-03-19,935.9002
2003-03-26,935.7777
2003-04-02,937.7109
2003-04-09,937.0318
2003-04-16,938.2167
2003-04-23,933.0797
2003-04-30,931.2459
2003-05-07,928.6074
2003-05-14,927.0361
2003-05-21,922.8264
2003-05-28,921.4186
2003-06-04,916.3788
2003-06-11,916.0580
2003-06-18,914.5472
2003-06-25,916.0130
2003-07-02,926.3921
2003-07-09,924.3937
2003-07-16,922.5416
2003-07-23,921.4199
2003-07-30,917.5467
2003-08-06,913.0194
2003-08-13,910.2343
2003-08-20,908.4461
2003-08-27,908.8047
2003-09-03,907.1982
2003-09-10,902.9239
2003-09-17,900.8098
2003-09-24,897.8579
2003-10-01,893.9529
2003-10-08,889.6067
2003-10-15,889.7533
2003-10-22,884.9268
2003-10-29,884.0872
2003-11-05,882.0411
2003-11-12,883.9473
2003-11-19,879.7058
2003-11-26,883.0509
2003-12-03,879.1320
2003-12-10,880.5907
2003-12-17,893.8547
2003-12-24,881.5766
2003-12-31,880.1604
2004-01-07,878.5850
2004-01-14,875.5946
2004-01-21,876.2728
2004-01-28,875.7038
2004-02-04,875.0386
2004-02-11,876.2164
2004-02-18,876.2550
2004-02-25,872.0533
2004-03-03,872.4233
2004-03-10,872.3983
2004-03-17,868.8382
2004-03-24,869.6985
2004-03-31,865.3046
2004-04-07,865.5267
2004-04-14,865.7359
2004-04-21,862.1477
2004-04-28,865.4728
2004-05-05,861.4325
2004-05-12,860.9998
2004-05-19,862.1485
2004-05-26,865.4358
2004-06-02,864.7049
2004-06-09,866.3057
2004-06-16,868.9912
2004-06-23,870.6546
2004-06-30,872.2746
2004-07-07,876.5147
2004-07-14,876.9630
2004-07-21,879.2078
2004-07-28,878.9159
2004-08-04,879.5570
2004-08-11,881.1702
2004-08-18,880.1307
2004-08-25,884.6206
2004-09-01,885.6295
2004-09-08,885.6363
2004-09-15,888.1322
2004-09-22,885.2244
2004-09-29,886.3216
2004-10-06,883.0893
2004-10-13,885.0267
2004-10-20,888.6775
2004-10-27,894.3888
2004-11-03,893.7720
2004-11-10,897.9719
2004-11-17,895.7675
2004-11-24,897.5916
2004-12-01,898.3353
2004-12-08,901.1999
2004-12-15,903.3480
2004-12-22,903.0397
2004-12-29,913.6795
2005-01-05,916.0646
2005-01-12,918.1208
2005-01-19,920.5605
2005-01-26,922.2606
2005-02-02,928.0220
2005-02-09,929.3683
2005-02-16,931.1524
2005-02-23,932.2371
2005-03-02,933.9902
2005-03-09,941.7113
2005-03-16,945.8713
2005-03-23,947.1314
2005-03-30,948.4686
2005-04-06,953.7274
2005-04-13,958.3918
2005-04-20,957.5593
2005-04-27,961.4275
2005-05-04,958.5814
2005-05-11,963.2971
2005-05-18,966.5037
2005-05-25,975.4555
2005-06-01,973.5377
2005-06-08,971.5658
2005-06-15,975.2191
2005-06-22,974.6348
2005-06-29,975.6143
2005-07-06,982.9422
2005-07-13,985.5743
2005-07-20,990.2993
2005-07-27,992.9312
2005-08-03,994.8298
2005-08-10,992.5650
2005-08-17,996.5951
2005-08-24,996.4776
2005-08-31,995.1445
2005-09-07,993.4340
2005-09-14,996.6184
2005-09-21,1000.5604
2005-09-28,1007.1751
2005-10-05,1011.8555
2005-10-12,1012.0317
2005-10-19,1013.6495
2005-10-26,1015.1439
2005-11-02,1016.7470
2005-11-09,1018.5009
2005-11-16,1022.1928
2005-11-23,1025.0914
2005-11-30,1023.5015
2005-12-07,1028.8416
2005-12-14,1031.1460
2005-12-21,1035.8989
2005-12-28,1042.6220
2006-01-04,1043.5892
2006-01-11,1043.5880
2006-01-18,1045.6247
2006-01-25,1052.5983
2006-02-01,1054.5339
2006-02-08,1053.3678
2006-02-15,1057.0829
2006-02-22,1058.9972
2006-03-01,1063.2711
2006-03-08,1061.2030
2006-03-15,1069.2978
2006-03-22,1066.8134
2006-03-29,1072.2189
2006-04-05,1080.8107
2006-04-12,1073.9550
2006-04-19,1083.2845
2006-04-26,1090.0510
2006-05-03,1098.9385
2006-05-10,1100.0913
2006-05-17,1103.3342
2006-05-24,1103.4755
2006-05-31,1105.1943
2006-06-07,1118.8724
2006-06-14,1119.3355
2006-06-21,1112.9071
2006-06-28,1119.1477
2006-07-05,1127.0057
2006-07-12,1123.9181
2006-07-19,1128.5521
2006-07-26,1129.6482
2006-08-02,1143.6863
2006-08-09,1147.7184
2006-08-16,1156.5124
2006-08-23,1152.6837
2006-08-30,1151.3787
2006-09-06,1152.3412
2006-09-13,1148.3321
2006-09-20,1153.9634
2006-09-27,1145.6369
2006-10-04,1155.2824
2006-10-11,1154.2786
2006-10-18,1156.1352
2006-10-25,1164.8370
2006-11-01,1172.1031
2006-11-08,1169.3559
2006-11-15,1167.0143
2006-11-22,1169.2630
2006-11-29,1169.7472
2006-12-06,1178.7698
2006-12-13,1176.2483
2006-12-20,1188.9110
2006-12-27,1180.8389
2007-01-03,1186.2035
2007-01-10,1189.7281
2007-01-17,1193.2613
2007-01-24,1193.5984
2007-01-31,1193.2164
2007-02-07,1198.8184
2007-02-14,1200.7385
2007-02-21,1204.9492
2007-02-28,1213.3968
2007-03-07,1211.6350
2007-03-14,1209.4695
2007-03-21,1218.0348
2007-03-28,1218.4166
2007-04-04,1222.9462
2007-04-11,1221.2896
2007-04-18,1223.7780
2007-04-25,1228.0112
2007-05-02,1234.4203
2007-05-09,1241.8560
2007-05-16,1248.1571
2007-05-23,1240.3631
2007-05-30,1246.0251
2007-06-06,1257.0606
2007-06-13,1256.2524
2007-06-20,1268.2874
2007-06-27,1264.5502
2007-07-04,1277.4560
2007-07-11,1280.8839
2007-07-18,1279.8662
2007-07-25,1284.0264
2007-08-01,1281.8204
2007-08-08,1291.5325
2007-08-15,1299.8196
2007-08-22,1312.9517
2007-08-29,1320.3950
2007-09-05,1330.5475
2007-09-12,1343.8053
2007-09-19,1351.3571
2007-09-26,1359.0561
2007-10-03,1362.5610
2007-10-10,1375.7977
2007-10-17,1377.2247
2007-10-24,1372.5420
2007-10-31,1376.0233
2007-11-07,1377.0618
2007-11-14,1383.9913
2007-11-21,1401.0555
2007-11-28,1404.6712
2007-12-05,1411.8216
2007-12-12,1408.4217
2007-12-19,1411.3708
2007-12-26,1423.2076
2008-01-02,1433.7725
2008-01-09,1437.0327
2008-01-16,1440.7327
2008-01-23,1440.0571
2008-01-30,1445.6186
2008-02-06,1441.3060
2008-02-13,1445.3554
2008-02-20,1449.6518
2008-02-27,1453.9084
2008-03-05,1458.8642
2008-03-12,1465.4218
2008-03-19,1466.4330
2008-03-26,1477.6231
2008-04-02,1482.8591
2008-04-09,1485.2275
2008-04-16,1494.1005
2008-04-23,1492.0538
2008-04-30,1488.0744
2008-05-07,1487.1830
2008-05-14,1491.0353
2008-05-21,1493.1454
2008-05-28,1491.8012
2008-06-04,1488.3878
2008-06-11,1493.4205
2008-06-18,1495.2610
2008-06-25,1504.2334
2008-07-02,1504.8409
2008-07-09,1509.0624
2008-07-16,1511.8649
2008-07-23,1511.7669
2008-07-30,1514.6899
2008-08-06,1514.4497
2008-08-13,1514.5623
2008-08-20,1511.3255
2008-08-27,1512.8422
2008-09-03,1511.7929
2008-09-10,1508.6106
2008-09-17,1523.5063
2008-09-24,1542.4536
2008-10-01,1558.7149
2008-10-08,1575.9112
2008-10-15,1591.4734
2008-10-22,1596.2929
2008-10-29,1585.8618
2008-11-05,1577.9517
2008-11-12,1580.2947
2008-11-19,1568.4894
2008-11-26,1575.3145
2008-12-03,1571.3588
2008-12-10,1571.1300
2008-12-17,1564.4504
2008-12-24,1553.7796
2008-12-31,1537.3249
2009-01-07,1541.4139
2009-01-14,1544.1368
2009-01-21,1546.5915
2009-01-28,1544.5614
2009-02-04,1543.8701
2009-02-11,1535.8687
2009-02-18,1532.7039
2009-02-25,1526.8945
2009-03-04,1517.8001
2009-03-11,1518.1536
2009-03-18,1508.5822
2009-03-25,1507.5342
2009-04-01,1502.3616
2009-04-08,1497.9181
2009-04-15,1493.5440
2009-04-22,1483.5136
2009-04-29,1488.2746
2009-05-06,1482.1554
2009-05-13,1473.0110
2009-05-20,1467.1450
2009-05-27,1465.2951
2009-06-03,1450.8470
2009-06-10,1446.3879
2009-06-17,1435.6925
2009-06-24,1435.5959
2009-07-01,1416.0647
2009-07-08,1400.4822
2009-07-15,1401.4385
2009-07-22,1393.1649
2009-07-29,1385.4754
2009-08-05,1380.7760
2009-08-12,1369.0697
2009-08-19,1359.1836
2009-08-26,1357.0391
2009-09-02,1350.8352
2009-09-09,1348.2227
2009-09-16,1339.9784
2009-09-23,1334.5902
2009-09-30,1322.2952
2009-10-07,1318.0278
2009-10-14,1310.4356
2009-10-21,1301.6985
2009-10-28,1303.3196
2009-11-04,1297.6700
2009-11-11,1296.8734
2009-11-18,1287.9645
2009-11-25,1286.3022
2009-12-02,1279.2695
2009-12-09,1273.5118
2009-12-16,1267.8684
2009-12-23,1259.5147
2009-12-30,1256.2629
2010-01-06,1245.8413
2010-01-13,1238.2682
2010-01-20,1239.4867
2010-01-27,1234.2904
2010-02-03,1230.7295
2010-02-10,1228.8569
2010-02-17,1222.5070
2010-02-24,1219.5678
2010-03-03,1213.9597
2010-03-10,1211.8071
2010-03-17,1211.8425
2010-03-24,1201.1400
2010-03-31,1210.6479
2010-04-07,1208.8311
2010-04-14,1209.5685
2010-04-21,1207.9898
2010-04-28,1204.5791
2010-05-05,1196.5105
2010-05-12,1200.2036
2010-05-19,1196.3041
2010-05-26,1195.6064
2010-06-02,1192.7302
2010-06-09,1190.4299
2010-06-16,1192.7600
2010-06-23,1191.1215
2010-06-30,1184.1654
2010-07-07,1190.3282
2010-07-14,1188.5593
2010-07-21,1187.5109
2010-07-28,1189.8036
2010-08-04,1187.8669
2010-08-11,1190.2189
2010-08-18,1186.8899
2010-08-25,1186.5254
2010-09-01,1186.5920
2010-09-08,1188.5725
2010-09-15,1186.6606
2010-09-22,1183.2078
2010-09-29,1184.6735
2010-10-06,1182.3744
2010-10-13,1181.5310
2010-10-20,1185.3000
2010-10-27,1187.7136
2010-11-03,1185.7903
2010-11-10,1187.1078
2010-11-17,1186.3045
2010-11-24,1186.1175
2010-12-01,1186.9821
2010-12-08,1189.0651
2010-12-15,1191.8679
2010-12-22,1194.9223
2010-12-29,1192.0036
2011-01-05,1192.2371
2011-01-12,1196.4084
2011-01-19,1196.1871
2011-01-26,1194.1823
2011-02-02,1196.3988
2011-02-09,1195.4452
2011-02-16,1198.7418
2011-02-23,1200.4611
2011-03-02,1202.6726
2011-03-09,1200.6220
2011-03-16,1207.0409
2011-03-23,1207.6512
2011-03-30,1208.1067
2011-04-06,1210.0196
2011-04-13,1208.4679
2011-04-20,1216.7162
2011-04-27,1217.3517
2011-05-04,1222.6030
2011-05-11,1229.5076
2011-05-18,1223.5259
2011-05-25,1229.8216
2011-06-01,1236.8356
2011-06-08,1232.1045
2011-06-15,1234.0118
2011-06-22,1231.5758
2011-06-29,1235.2748
2011-07-06,1237.5177
2011-07-13,1239.8680
2011-07-20,1243.3344
2011-07-27,1250.9217
2011-08-03,1254.0960
2011-08-10,1257.0229
2011-08-17,1262.0555
2011-08-24,1267.7780
2011-08-31,1269.4737
2011-09-07,1269.6612
2011-09-14,1268.2730
2011-09-21,1269.1892
2011-09-28,1269.6194
2011-10-05,1272.0611
2011-10-12,1275.1321
2011-10-19,1278.3524
2011-10-26,1282.7768
2011-11-02,1290.0504
2011-11-09,1291.8164
2011-11-16,1292.6950
2011-11-23,1291.3358
2011-11-30,1292.7984
2011-12-07,1296.9627
2011-12-14,1300.5004
2011-12-21,1303.5998
2011-12-28,1306.5608
2012-01-04,1310.4335
2012-01-11,1313.5718
2012-01-18,1315.5930
2012-01-25,1319.5457
2012-02-01,1338.5447
2012-02-08,1338.4672
2012-02-15,1344.2155
2012-02-22,1342.1371
2012-02-29,1345.5225
2012-03-07,1343.3788
2012-03-14,1346.2031
2012-03-21,1348.8692
2012-03-28,1354.5642
2012-04-04,1361.6538
2012-04-11,1367.0978
2012-04-18,1367.3529
2012-04-25,1370.7492
2012-05-02,1371.4706
2012-05-09,1373.9947
2012-05-16,1376.1212
2012-05-23,1381.7525
2012-05-30,1384.8891
2012-06-06,1394.0424
2012-06-13,1394.9058
2012-06-20,1400.9853
2012-06-27,1400.6078
2012-07-04,1407.6368
2012-07-11,1410.8369
2012-07-18,1414.9019
2012-07-25,1416.8681
2012-08-01,1421.0854
2012-08-08,1426.8645
2012-08-15,1424.2068
2012-08-22,1426.4933
2012-08-29,1425.8481
2012-09-05,1430.0042
2012-09-12,1429.7913
2012-09-19,1430.3525
2012-09-26,1438.9913
2012-10-03,1442.2261
2012-10-10,1448.2905
2012-10-17,1448.4688
2012-10-24,1447.8622
2012-10-31,1454.2450
2012-11-07,1457.9186
2012-11-14,1459.0383
2012-11-21,1459.9160
2012-11-28,1450.5355
2012-12-05,1462.1023
2012-12-12,1464.4896
2012-12-19,1474.9138
2012-12-26,1481.5275
2013-01-02,1488.7276
2013-01-09,1484.9735
2013-01-16,1480.5849
2013-01-23,1482.4814
2013-01-30,1485.9152
2013-02-06,1490.5635
2013-02-13,1488.1970
2013-02-20,1490.4582
2013-02-27,1489.6691
2013-03-06,1493.5651
2013-03-13,1496.7941
2013-03-20,1497.2653
2013-03-27,1506.4616
2013-04-03,1506.2651
2013-04-10,1505.8221
2013-04-17,1510.3811
2013-04-24,1508.9698
2013-05-01,1514.3189
2013-05-08,1506.3300
2013-05-15,1514.2236
2013-05-22,1514.5119
2013-05-29,1514.3609
2013-06-05,1522.4687
2013-06-12,1525.4232
2013-06-19,1523.1592
2013-06-26,1528.7891
2013-07-03,1528.5411
2013-07-10,1528.3196
2013-07-17,1536.8545
2013-07-24,1541.0916
2013-07-31,1538.5206
2013-08-07,1535.4172
2013-08-14,1534.7260
2013-08-21,1536.0978
2013-08-28,1535.2057
2013-09-04,1539.1541
2013-09-11,1538.5106
2013-09-18,1541.1161
2013-09-25,1536.5571
2013-10-02,1551.5336
2013-10-09,1546.2241
2013-10-16,1558.0545
2013-10-23,1553.2077
2013-10-30,1557.0624
2013-11-06,1553.7483
2013-11-13,1559.5687
2013-11-20,1557.4210
2013-11-27,1570.9491
2013-12-04,1571.9741
2013-12-11,1573.8558
2013-12-18,1570.3241
2013-12-25,1576.8381
2014-01-01,1581.1631
2014-01-08,1579.6624
2014-01-15,1577.8507
2014-01-22,1585.4588
2014-01-29,1590.1935
2014-02-05,1604.3713
2014-02-12,1612.6865
2014-02-19,1621.3585
2014-02-26,1628.0267
2014-03-05,1635.2023
2014-03-12,1632.7353
2014-03-19,1635.9255
2014-03-26,1639.4582
2014-04-02,1644.7728
2014-04-09,1652.1575
2014-04-16,1658.1085
2014-04-23,1655.2208
2014-04-30,1660.5073
2014-05-07,1664.9228
2014-05-14,1666.2870
2014-05-21,1668.5437
2014-05-28,1673.6001
2014-06-04,1668.4664
2014-06-11,1674.6722
2014-06-18,1677.3114
2014-06-25,1686.3156
2014-07-02,1698.8910
2014-07-09,1700.7977
2014-07-16,1699.9616
2014-07-23,1698.7220
2014-07-30,1704.0244
2014-08-06,1710.3473
2014-08-13,1717.0847
2014-08-20,1720.0917
2014-08-27,1719.1515
2014-09-03,1725.4481
2014-09-10,1724.0729
2014-09-17,1732.4631
2014-09-24,1729.2223
2014-10-01,1732.7159
2014-10-08,1731.7456
2014-10-15,1734.4022
2014-10-22,1737.3558
2014-10-29,1740.2005
2014-11-05,1740.6552
2014-11-12,1749.1642
2014-11-19,1755.4750
2014-11-26,1767.0309
2014-12-03,1762.1632
2014-12-10,1770.7851
2014-12-17,1774.3154
2014-12-24,1780.2813
2014-12-31,1775.1849
2015-01-07,1782.8161
2015-01-14,1791.3413
2015-01-21,1793.1251
2015-01-28,1793.4474
2015-02-04,1795.3080
2015-02-11,1799.7157
2015-02-18,1809.8803
2015-02-25,1815.0477
2015-03-04,1825.3927
2015-03-11,1829.4555
2015-03-18,1842.1809
2015-03-25,1846.1526
2015-04-01,1852.5688
2015-04-08,1847.9427
2015-04-15,1857.4971
2015-04-22,1858.6406
2015-04-29,1860.5126
2015-05-06,1859.5046
